t065r16w4fs02,1899
t065r17w4fi01,1901
t065r18w4fi01,1904
t065r19w4fi01,1896
t065r19w4fl02,1942
t065r19w4fl03,1960
t065r20w4fi01,1896
t065r20w4fl02,1924
t065r20w4fl03,1928
t065r20w4fl04,1959
t065r21w4fd03,1982
t065r21w4fi01,1882
t065r21w4fi02,1893
t065r22w4fd02,1982
t065r22w4fi01,1893
t065r23w4fd02,1982
t065r23w4fi01,1893
t065r23w4fi03,1893
t065r24w4fi01,1881
t065r25w4fi01,1892
t065r26w4fi01,1892
t065r27w4fi01,1907
t066r04w4fi01,1878
t066r04w4fl02,1928
t066r05w4fi01,1878
t066r06w4fi01,1879
t066r11w4fi01,1880
t066r12w4fi01,1880
t066r13w4fi01,1880
t066r13w4fl02,1941
t066r14w4fi01,1896
t066r15w4fi01,1895
t066r16w4fi01,1884
t066r16w4fr02,1942
t066r17w4fi01,1895
t066r18w4fi01,1895
t066r19w4fi01,1892
t066r20w4fi01,1883
t066r21w4fd02,1982
t066r21w4fi01,1894
t066r21w4fi03,1893
t066r22w4fd02,1892
t066r22w4fi01,1893
t066r22w4fi03,1893
t066r23w4fi01,1893
t066r23w4fi02,1893
t066r24w4fi01,1905
t066r25w4fi01,1908
t066r26w4fi01,1903
t066r27w4fi01,1903
t067r04w4fi01,1879
t067r04w4fs02,1934
t067r13w4fi01,1880
t067r13w4fl02,1941
t067r13w4fl03,1941
t067r14w4fi01,1880
t067r14w4fl02,1941
t067r14w4fl03,1941
t067r15w4fi01,1880
t067r15w4fi03,1940
t067r15w4fl02,1940
t067r16w4fi01,1884
t067r16w4fi04,1968
t067r16w4fl02,1942
t067r16w4fl03,1942
t067r17w4fi01,1884
t067r17w4fl02,1928
t067r18w4fi01,1892
t067r19w4fi01,1891
t067r20w4fi01,1891
t067r21w4fi01,1892
t067r22w4fi01,1892
t067r23w4fi01,1894
t067r24w4fi01,1899
t067r25w4fi01,1909
t067r25w4fi02,1909
t067r26w4fi01,1903
t067r27w4hi01,1909
t068r13w4fi01,1880
t068r13w4fl02,1941
t068r14w4fi01,1880
t068r14w4fl02,1940
t068r14w4fl03,1940
t068r15w4fi01,1880
t068r15w4fl02,1940
t068r16w4fi01,1884
t068r16w4fl02,1942
t068r17w4fi01,1884
t068r17w4fl02,1927
t068r17w4fl03,1942
t068r17w4fl04,1942
t068r18w4fi01,1892
t068r18w4fl02,1956
t068r19w4fi01,1894
t068r20w4fi01,1892
t068r21w4fi01,1893
t068r22w4fi01,1892
t068r23w4fi01,1905
t068r24w4fi01,1894
t068r25w4fi01,1897
t068r26w4fi01,1908
t068r27w4hi01,1909
t069r17w4fi01,1883
t069r17w4fl02,1942
t069r18w4fi01,1884
t069r18w4fl02,1940
t069r18w4fl03,1940
t069r19w4fi01,1883
t069r19w4fl02,1940
t069r19w4fl03,1940
t069r20w4fi01,1881
t069r20w4fm02,1881
t069r21w4fi01,1882
t069r21w4fl02,1905
t069r21w4fl03,1922
t069r22w4fi01,1900
t069r23w4fi01,1900
t069r24w4fi01,1901
t069r25w4fi01,1897
t069r26w4fi01,1901
t069r27w4fi01,1903
t070r18w4fi01,1884
t070r18w4fl02,1940
t070r18w4fl03,1940
t070r19w4fi01,1884
t070r19w4fl02,1941
t070r19w4fl03,1941
t070r20w4fi01,1881
t070r20w4fl02,1941
t070r20w4fl03,1941
t070r21w4fi01,1881
t070r21w4fl02,1941
t070r22w4fi01,1881
t070r23w4fi01,1899
t070r24w4fi01,1896
t070r25w4fi01,1882
t070r26w4fi01,1882
t070r27w4fi01,1882
t070r27w4fl02,1924
t071r20w4fi01,1881
t071r20w4fl02,1941
t071r21w4fi01,1882
t071r21w4fl02,1941
t071r21w4fl03,1941
t071r22w4fi01,1881
t071r22w4fl03,1941
t071r22w4fl04,1937
t071r22w4fl05,1917
t071r22w4fl06,1941
t071r22w4fm02,1881
t071r23w4fi01,1882
t071r23w4fl03,1941
t071r23w4fl04,1941
t071r23w4fl05,1930
t071r23w4fl06,1938
t071r23w4fs02,1913
t071r24w4fd02,1941
t071r24w4fd03,1941
t071r24w4fi01,1882
t101r03w5fi01,1854
t101r04w5fi01,1854
t101r04w5fi02,1854
t101r05w5fi01,1854
t101r06w5fi01,1854
t101r07w5fi01,1854
t101r08w5fi01,1854
t101r09w5fi01,1854
t101r10w5fi01,1854
t101r11w5fi01,1854
t101r12w5fi01,1854
t101r13w5fi01,1854
t101r14w5fi01,1854
t101r15w5fi01,1853
t101r16w5fi01,1854
t101r17w5fi01,1854
t101r18w5fi01,1852
t101r19w5fi01,1854
t101r20w5fi01,1855
t101r21w5fi01,1854
t101r22w5fi01,1854
t101r23w5fi01,1858
t101r24w5fi01,1855
t101r25w5fi01,1855
t101r26w5fi01,1855
t101r27w5fi01,1855
t101r28w5fi01,1855
t101r29w5fi01,1855
t101r30w5fi01,1855
t101r31w5fi01,1855
t101r31w5fi03,1855
t101r31w5fm02,1855
t101r32w5fi01,1858
t101r33w5fi01,1858
t101r34w5fi01,1858
t101r35w5fi01,1860
t101r36w5fi01,1860
t101r37w5fi01,1859
t101r38w5fi01,1858
t101r39w5fi01,1869
t101r40w5fi01,1869
t101r40w5fl02,1937
t101r41w5fi01,1868
t101r42w5fi01,1868
t101r43w5fi01,1869
t101r44w5fi01,1870
t101r45w5fi01,1870
t101r46w5fi01,1871
t101r47w5fi01,1871
t102r03w5fi01,1854
t102r04w5fi01,1854
t102r04w5fi02,1854
t102r05w5fi01,1854
t102r06w5fi01,1854
t102r07w5fi01,1854
t102r08w5fi01,1854
t102r09w5fi01,1854
t102r10w5fi01,1854
t102r11w5fi01,1854
t102r12w5fi01,1854
t102r13w5fi01,1854
t102r14w5fi01,1854
t102r15w5fi01,1853
t102r16w5fi01,1853
t102r17w5fi01,1855
t102r18w5fi01,1854
t102r19w5fi01,1854
t102r20w5fi01,1855
t102r21w5fi01,1855
t102r21w5fl02,1897
t102r21w5fl03,1949
t102r22w5fi01,1854
t102r23w5fi01,1855
t102r24w5fi01,1855
t102r25w5fi01,1855
t102r26w5fi01,1855
t102r27w5fi01,1855
t102r28w5fi01,1855
t102r29w5fi01,1855
t102r30w5fi01,1855
t102r31w5fi01,1855
t102r31w5fi02,1855
t102r32w5fi01,1885
t102r33w5fi01,1854
t102r34w5fi01,1858
t102r35w5fi01,1859
t102r36w5fi01,1859
t102r37w5fi01,1859
t102r38w5fi01,1859
t102r39w5fi01,1869
t102r40w5fi01,1867
t102r41w5fi01,1868
t102r42w5fi01,1868
t102r43w5fi01,1869
t102r44w5fi01,1870
t102r45w5fi01,1870
t102r46w5fi01,1871
t102r47w5fi01,1871
t103r03w5fi01,1854
t103r04w5fi01,1854
t103r04w5fi02,1854
t103r05w5fi01,1854
t103r06w5fi01,1855
t103r07w5fi01,1854
t103r08w5fi01,1854
t103r09w5fi01,1854
t103r10w5fi01,1854
t103r11w5fi01,1854
t103r12w5fi01,1854
t103r13w5fi01,1854
t103r14w5fi01,1854
t103r15w5fi01,1853
t103r16w5fi01,1853
t103r17w5fi01,1855
t103r18w5fi01,1855
t103r19w5fi01,1855
t103r20w5fi01,1855
t103r21w5fi01,1855
t103r22w5fi01,1854
t103r23w5fi01,1855
t103r24w5fi01,1855
t103r25w5fi01,1855
t103r26w5fi01,1855
t103r27w5fi01,1855
t103r28w5fi01,1855
t103r29w5fi01,1855
t103r30w5fi01,1855
t103r30w5fm02,1855
t103r31w5fi01,1855
t103r32w5fi01,1885
t103r33w5fi01,1854
t103r34w5fi01,1858
t103r35w5fi01,1859
t103r36w5fi01,1859
t103r37w5fi01,1859
t103r38w5fi01,1859
t103r39w5fi01,1868
t103r40w5fi01,1868
t103r41w5fi01,1868
t103r42w5fi01,1868
t103r43w5fi01,1870
t103r44w5fi01,1870
t103r45w5fi01,1871
t103r46w5fi01,1871
t103r47w5fi01,1871
t104r03w5fi01,1854
t104r04w5fi01,1854
t104r04w5fi02,1854
t104r04w5fl03,1854
t104r05w5fi01,1854
t104r06w5fi01,1855
t104r07w5fi01,1854
t104r08w5fi01,1854
t104r09w5fi01,1854
t104r10w5fi01,1854
t104r11w5fi01,1854
t104r12w5fi01,1854
t104r13w5fi01,1854
t104r14w5fi01,1854
t104r15w5fi01,1853
t104r16w5fi01,1854
t104r17w5fi01,1854
t104r18w5fi01,1855
t104r19w5fi01,1855
t104r20w5fi01,1855
t104r21w5fi01,1855
t104r22w5fi01,1855
t104r23w5fi01,1855
t104r24w5fi01,1855
t104r25w5fi01,1855
t104r26w5fi01,1855
t104r27w5fi01,1885
t104r28w5fi01,1855
t104r29w5fi01,1855
t104r30w5fi01,1855
t104r31w5fi01,1855
t104r32w5fi01,1858
t104r33w5fi01,1858
t104r34w5fi01,1859
t104r35w5fi01,1859
t104r36w5fi01,1859
t104r37w5fi01,1859
t104r38w5fi01,1859
t104r39w5fi01,1872
t104r40w5fi01,1868
t104r41w5fi01,1868
t104r42w5fi01,1868
t104r43w5fi01,1870
t104r44w5fi01,1870
t104r45w5fi01,1871
t104r46w5fi01,1871
t104r47w5fi01,1871
t105r04w5fi01,1855
t105r04w5fl02,1965
t105r05w5fi01,1855
t105r06w5fi01,1854
t105r07w5fi01,1854
t105r08w5fi01,1854
t105r09w5fi01,1854
t105r10w5fi01,1854
t105r11w5fi01,1854
t105r12w5fi01,1854
t105r13w5fi01,1854
t105r14w5fi01,1854
t105r15w5fi01,1854
t105r16w5fi01,1854
t105r17w5fi01,1854
t105r18w5fi01,1855
t105r19w5fi01,1855
t105r20w5fi01,1855
t105r21w5fi01,1855
t105r22w5fi01,1855
t105r23w5fi01,1855
t105r24w5fi01,1855
t105r25w5fi01,1855
t105r26w5fi01,1855
t105r27w5fi01,1855
t105r27w5fl02,1983
t105r28w5fi01,1855
t105r29w5fi01,1855
t105r30w5fi01,1855
t105r31w5fi01,1855
t105r32w5fi01,1858
t105r33w5fi01,1858
t105r34w5fi01,1858
t105r35w5fi01,1859
t105r36w5fi01,1859
t105r37w5fi01,1859
t105r38w5fi01,1859
t105r39w5fi01,1861
t105r40w5fi01,1861
t105r41w5fi01,1861
t105r42w5fi01,1861
t105r43w5fi01,1866
t105r44w5fi01,1867
t105r45w5fi01,1867
t105r46w5fi01,1871
t105r47w5fi01,1871
t106r05w5fi01,1855
t106r06w5fi01,1855
t106r07w5fi01,1854
t106r08w5fi01,1854
t106r09w5fi01,1854
t106r10w5fi01,1854
t106r11w5fi01,1854
t106r12w5fi01,1854
t106r13w5fi01,1854
t106r14w5fi01,1854
t106r15w5fi01,1854
t106r16w5fi01,1854
t106r17w5fi01,1854
t106r18w5fi01,1855
t106r19w5fi01,1855
t106r20w5fi01,1855
t106r21w5fi01,1855
t106r22w5fi01,1855
t106r23w5fi01,1855
t106r24w5fi01,1855
t106r25w5fi01,1855
t106r26w5fi01,1855
t106r27w5fi01,1855
t106r28w5fi01,1855
t106r29w5fi01,1855
t106r30w5fi01,1855
t106r31w5fi01,1855
t106r32w5fi01,1858
t106r33w5fi01,1858
t106r34w5fi01,1858
t106r35w5fi01,1858
t106r36w5fi01,1859
t106r37w5fi01,1859
t106r38w5fi01,1859
t106r39w5fi01,1861
t106r40w5fi01,1861
t106r41w5fi01,1862
t106r42w5fi01,1866
t106r43w5fi01,1866
t106r44w5fi01,1867
t106r45w5fi01,1870
t106r46w5fi01,1872
t106r46w5fi02,1870
t106r47w5fi01,1870
t107r06w5fi01,1855
t107r07w5fi01,1855
t107r07w5fi02,1855
t107r07w5fm03,1855
t107r08w5fi01,1855
t107r09w5fi01,1854
t107r10w5fi01,1855
t107r11w5fi01,1854
t107r12w5fi01,1854
t107r13w5fi01,1854
t107r14w5fi01,1854
t107r15w5fi01,1854
t107r16w5fi01,1856
t107r17w5fi01,1856
t107r18w5fi01,1855
t107r19w5fi01,1855
t107r20w5fi01,1855
t107r21w5fi01,1855
t107r22w5fi01,1855
t107r23w5fi01,1855
t107r24w5fi01,1855
t107r25w5fi01,1855
t107r26w5fi01,1855
t107r27w5fi01,1855
t107r28w5fi01,1855
t107r29w5fi01,1855
t107r30w5fi01,1856
t107r30w5fm02,1856
t107r31w5fi01,1855
t107r32w5fi01,1858
t107r33w5fi01,1858
t107r34w5fi01,1858
t107r35w5fi01,1858
t107r36w5fi01,1859
t107r37w5fi01,1859
t107r38w5fi01,1859
t107r39w5fi01,1862
t107r40w5fi01,1862
t107r41w5fi01,1862
t107r42w5fi01,1862
t107r43w5fi01,1866
t107r44w5fi01,1867
t107r45w5fi01,1870
t107r46w5fi01,1870
t107r47w5fi01,1870
t108r07w5fi01,1855
t108r08w5fi01,1855
t108r08w5fm02,1855
t108r09w5fi01,1855
t108r10w5fi01,1855
t108r11w5fi01,1854
t108r12w5fi01,1854
t108r13w5fi01,1854
t108r14w5fi01,1854
t108r15w5fi01,1855
t108r16w5fi01,1856
t108r17w5fi01,1855
t108r18w5fi01,1855
t108r19w5fi01,1855
t108r20w5fi01,1855
t108r21w5fi01,1855
t108r22w5fi01,1855
t108r23w5fi01,1855
t108r24w5fi01,1855
t108r24w5fm02,1855
t108r25w5fi01,1855
t108r25w5fm02,1855
t108r26w5fi01,1855
t108r26w5fl02,1915
t108r27w5fi01,1855
t108r27w5fm02,1855
t108r28w5fi01,1855
t108r29w5fi01,1855
t108r30w5fi01,1856
t108r31w5fi01,1855
t108r31w5fm02,1855
t108r32w5fi01,1858
t108r33w5fi01,1858
t108r34w5fi01,1858
t108r35w5fi01,1858
t108r36w5fi01,1859
t108r37w5fi01,1859
t108r38w5fi01,1859
t108r39w5fi01,1861
t108r40w5fi01,1862
t108r41w5fi01,1862
t108r42w5fi01,1862
t108r43w5fi01,1866
t108r44w5fi01,1867
t108r45w5fi01,1871
t108r46w5fi01,1871
t108r47w5fi01,1872
t109r09w5fi01,1856
t109r10w5fi01,1856
t109r11w5fi01,1856
t109r12w5fi01,1856
t109r13w5fi01,1856
t109r14w5fi01,1856
t109r15w5fi01,1855
t109r16w5fi01,1855
t109r17w5fi01,1854
t109r18w5fi01,1854
t109r19w5fi01,1854
t109r20w5fi01,1855
t109r21w5fi01,1855
t109r22w5fi01,1855
t109r22w5fl02,1986
t109r23w5fi01,1855
t109r23w5fm02,1855
t109r24w5fi01,1855
t109r24w5fl03,2000
t109r24w5fm02,1855
t109r25w5fi01,1855
t109r25w5fm02,1855
t109r26w5fi01,1855
t109r27w5fi01,1855
t109r28w5fi01,1855
t109r28w5fm02,1855
t109r29w5fi01,1855
t109r29w5fm02,1855
t109r30w5fi01,1855
t109r31w5fi01,1860
t109r32w5fi01,1860
t109r33w5fi01,1860
t109r34w5fi01,1858
t109r35w5fi01,1858
t109r36w5fi01,1858
t109r37w5fi01,1859
t109r38w5fi01,1859
t109r39w5fi01,1867
t109r40w5fi01,1867
t109r41w5fi01,1867
t109r42w5fi01,1867
t109r43w5fi01,1868
t109r44w5fi01,1872
t109r45w5fi01,1884
t109r46w5fi01,1871
t109r47w5fi01,1872
t110r09w5fi01,1856
t110r09w5fm02,1856
t110r10w5fi01,1856
t110r11w5fi01,1856
t110r12w5fi01,1856
t110r13w5fi01,1856
t110r14w5fi01,1856
t110r15w5fi01,1856
t110r16w5fi01,1855
t110r17w5fi01,1854
t110r18w5fi01,1854
t110r19w5fi01,1854
t110r20w5fi01,1855
t110r21w5fi01,1855
t110r22w5fi01,1855
t110r22w5fl03,1937
t110r22w5fm02,1855
t110r23w5fi01,1855
t110r24w5fi01,1855
t110r25w5fi01,1856
t110r25w5fm02,1856
t110r26w5fi01,1855
t110r26w5fi02,1855
t110r26w5fl04,1956
t110r26w5fm03,1855
t110r27w5fi01,1855
t110r27w5fm02,1855
t110r28w5fi01,1855
t110r28w5fl03,1957
t110r28w5fl04,1957
t110r28w5fm02,1855
t110r29w5fi01,1890
t110r29w5fl03,1986
t110r29w5fl04,1890
t110r29w5fm02,1890
t110r30w5fi01,1855
t110r30w5fm02,1855
t110r31w5fi01,1855
t110r32w5fi01,1858
t110r32w5fi02,1858
t110r33w5fi01,1860
t110r34w5fi01,1860
t110r35w5fi01,1858
t110r36w5fi01,1858
t110r37w5fi01,1859
t110r38w5fi01,1859
t110r39w5fi01,1867
t110r40w5fi01,1867
t110r41w5fi01,1867
t110r42w5fi01,1867
t110r43w5fi01,1868
t110r44w5fi01,1872
t110r45w5fi01,1881
t110r46w5fi01,1871
t110r47w5fi01,1872
t111r10w5fi01,1856
t111r11w5fi01,1856
t111r12w5fi01,1856
t111r12w5fi02,1856
t111r13w5fi01,1856
t111r14w5fi01,1856
t111r15w5fi01,1856
t111r16w5fi01,1855
t111r17w5fi01,1854
t111r18w5fi01,1854
t111r19w5fi01,1854
t111r20w5fi01,1855
t111r21w5fi01,1855
t111r22w5fi01,1855
t111r23w5fi01,1855
t111r24w5fi01,1855
t111r25w5fi01,1856
t111r26w5fi01,1855
t111r26w5fi02,1855
t111r27w5fi01,1855
t111r28w5fi01,1855
t111r29w5fi01,1855
t111r30w5fi01,1855
t111r31w5fi01,1860
t111r31w5fm02,1860
t111r32w5fi01,1858
t111r33w5fi01,1859
t111r34w5fi01,1860
t111r35w5fi01,1858
t111r36w5fi01,1861
t111r37w5fi01,1859
t111r38w5fi01,1859
t111r39w5fi01,1867
t111r40w5fi01,1867
t111r41w5fi01,1868
t111r42w5fi01,1868
t111r43w5fi01,1868
t111r44w5fi01,1872
t111r45w5fi01,1872
t111r46w5fi01,1872
t111r47w5fi01,1872
t112r12w5fi01,1856
t112r13w5fi01,1856
t112r14w5fi01,1856
t112r15w5fi01,1856
t112r16w5fi01,1856
t112r17w5fi01,1854
t112r18w5fi01,1854
t112r19w5fi01,1854
t112r20w5fi01,1855
t112r21w5fi01,1855
t112r22w5fi01,1855
t112r23w5fi01,1855
t112r24w5fi01,1855
t112r25w5fi01,1856
t112r26w5fi01,1855
t112r26w5fi02,0
t112r27w5fi01,1855
t112r28w5fi01,1855
t112r29w5fi01,1855
t112r30w5fi01,1855
t112r31w5fi01,1855
t112r32w5fi01,1859
t112r33w5fi01,1859
t112r34w5fd02,1982
t112r34w5fi01,1858
t112r35w5fd02,1982
t112r35w5fi01,1858
t112r36w5fi01,1860
t112r37w5fi01,1864
t112r38w5fi01,1859
t112r39w5fi01,1867
t112r40w5fi01,1867
t112r41w5fi01,1868
t112r42w5fi01,1868
t112r43w5fi01,1868
t112r44w5fi01,1872
t112r45w5fi01,1872
t112r46w5fi01,1872
t112r47w5fi01,1872
t113r13w5fi01,1856
t113r14w5fi01,1856
t113r15w5fi01,1854
t113r15w5fm02,1854
t113r16w5fi01,1854
t113r17w5fi01,1854
t113r18w5fi01,1855
t113r19w5fi01,1855
t113r20w5fi01,1855
t113r21w5fi01,1855
t113r22w5fi01,1855
t113r23w5fi01,1855
t113r24w5fi01,1855
t113r25w5fi01,1856
t113r25w5fm02,1856
t113r26w5fi01,1856
t113r26w5fi02,1856
t113r26w5fm02,1856
t113r27w5fi01,1857
t113r28w5fi01,1860
t113r28w5fl02,1959
t113r29w5fi01,1856
t113r30w5fi01,1855
t113r31w5fi01,1855
t113r32w5fi01,1858
t113r33w5fi01,1858
t113r34w5fi01,1858
t113r35w5fi01,1859
t113r36w5fi01,1859
t113r37w5fi01,1864
t113r38w5fi01,1864
t113r39w5fi01,1864
t113r40w5fi01,1859
t113r41w5fi01,1859
t113r42w5fi01,1859
t113r43w5fi01,1867
t113r44w5fi01,1871
t113r45w5fi01,1871
t113r46w5fi01,1871
t114r15w5fi01,1854
t114r16w5fi01,1854
t114r16w5fi03,1854
t114r16w5fm02,1854
t114r17w5fi01,1854
t114r18w5fi01,1855
t114r19w5fi01,1855
t114r20w5fi01,1855
t114r21w5fi01,1855
t114r22w5fi02,1855
t114r22w5fl01,1917
t114r22w5fm03,1855
t114r23w5fi01,1855
t114r24w5fi01,1855
t114r25w5fi01,1856
t114r26w5fi01,1855
t114r27w5fi01,1857
t114r27w5fm02,1857
t114r28w5fi01,1857
t114r28w5fm02,1857
t114r29w5fi01,1856
t114r30w5fi01,1855
t114r31w5fi01,1855
t114r32w5fi01,1858
t114r33w5fi01,1858
t114r34w5fi01,1858
t114r35w5fi01,1859
t114r36w5fi01,1859
t114r37w5fi01,1864
t114r37w5fi02,1866
t114r38w5fi01,1864
t114r38w5fi02,1867
t114r39w5fi01,1864
t114r40w5fi01,1864
t114r41w5fi01,1864
t114r42w5fi01,1867
t114r43w5fi01,1868
t114r44w5fi01,1872
t114r45w5fi01,1872
t114r46w5fi01,1872
t115r16w5fi01,1854
t115r17w5fi01,1854
t115r17w5fi02,1886
t115r17w5fm03,1886
t115r18w5fi01,1855
t115r19w5fi01,1855
t115r20w5fi01,1855
t115r21w5fi01,1855
t115r21w5fl02,1983
t115r21w5fl03,1983
t115r22w5fi01,1855
t115r22w5fm02,1855
t115r23w5fi01,1855
t115r23w5fm02,1855
t115r24w5fi01,1855
t115r25w5fi01,1856
t115r26w5fi01,1856
t115r27w5fi01,1857
t115r28w5fi01,1856
t115r29w5fi01,1857
t115r29w5fl02,1982
t115r30w5fi01,1855
t115r31w5fi01,1855
t115r32w5fi01,1858
t115r33w5fi01,1858
t115r34w5fi01,1858
t115r35w5fi01,1859
t115r36w5fi01,1866
t115r37w5fi01,1866
t115r38w5fi01,1864
t115r38w5fi02,1869
t115r39w5fd03,1997
t115r39w5fd04,1980
t115r39w5fd06,1994
t115r39w5fi01,1864
t115r39w5fi02,0
t115r39w5fl05,1966
t115r40w5fi01,1864
t115r41w5fi01,1864
t115r42w5fi01,1864
t115r43w5fi01,1868
t115r44w5fi01,1872
t115r45w5fi01,1872
t115r46w5fi01,1872
t116r21w5fi01,1855
t116r21w5fi02,1855
t116r21w5fl03,1983
t116r22w5fi01,1855
t116r22w5fi02,1855
t116r22w5fm03,1855
t116r23w5fi01,1855
t116r23w5fm02,1855
t116r24w5fi01,1883
t116r24w5fm02,1883
t116r25w5fi01,1872
t116r25w5fl03,1993
t116r25w5fm02,1872
t116r26w5fi01,1856
t116r27w5fi01,1857
t116r28w5fi01,1857
t116r29w5fi01,1856
t116r30w5fi01,1855
t116r31w5fi01,1855
t116r32w5fi01,1858
t116r33w5fi01,1858
t116r34w5fi01,1858
t116r35w5fi01,1858
t116r36w5fi01,1866
t116r37w5fi01,1866
t116r38w5fi01,1866
t116r39w5fi01,1865
t116r39w5fi02,1867
t116r40w5fi01,1867
t116r40w5fi02,1866
t116r41w5fi01,1865
t116r42w5fi01,1865
t116r43w5fi01,1871
t116r44w5fi01,1871
t116r45w5fi01,1871
t116r46w5fi01,1871
t117r21w5fi01,1855
t117r22w5fi01,1855
t117r23w5fi01,1885
t117r23w5fl03,1972
t117r23w5fl04,1972
t117r23w5fm02,1885
t117r24w5fi01,1874
t117r24w5fm02,1874
t117r25w5fi01,1857
t117r26w5fi01,1857
t117r27w5fi01,1857
t117r28w5fi01,1857
t117r29w5fi01,1857
t117r29w5fm02,1857
t117r30w5fi01,1857
t117r30w5fl03,1982
t117r30w5fl04,2000
t117r30w5fm02,1857
t117r31w5fi01,1857
t117r32w5fi01,1857
t117r33w5fi01,1857
t117r33w5fm02,1857
t117r34w5fi01,1857
t117r35w5fi01,1857
t117r36w5fi01,1857
t117r37w5fi01,1857
t117r38w5fi01,1857
t117r39w5fi01,1866
t117r40w5fi01,1865
t117r40w5fi02,1867
t117r41w5fi01,1866
t117r41w5fi02,1867
t117r42w5fi01,1865
t117r43w5fi01,1865
t117r44w5fi01,1871
t117r45w5fi01,1871
t117r46w5fi01,1871
t118r21w5fi01,1856
t118r21w5fl02,1916
t118r21w5fl03,1922
t118r22w5fi01,1856
t118r22w5fl02,1913
t118r23w5fi01,1856
t118r23w5fm02,1856
t118r24w5fi01,1884
t118r24w5fl03,0
t118r24w5fm02,1884
t118r25w5fi01,1857
t118r26w5fi01,1857
t118r27w5fi01,1857
t118r27w5fm02,1857
t118r28w5fi01,1857
t118r29w5fi01,1857
t118r29w5fm02,1857
t118r30w5fi01,1857
t118r30w5fl03,1982
t118r30w5fl04,1929
t118r30w5fm02,1857
t118r31w5fi01,1857
t118r31w5fm02,1857
t118r32w5fi01,1857
t118r33w5fi01,1884
t118r33w5fm02,1884
t118r34w5fi01,1877
t118r34w5fl03,2001
t118r34w5fm02,1877
t118r35w5fi01,1857
t118r36w5fi01,1857
t118r37w5fi01,1857
t118r38w5fi01,1857
t118r39w5fi01,1866
t118r40w5fi01,1866
t118r41w5fi01,1867
t118r41w5fi02,1866
t118r42w5fi01,1866
t118r42w5fi02,1869
t118r43w5fi01,1866
t118r44w5fi01,1865
t118r45w5fi01,1865
t118r46w5fi01,1871
t119r21w5fi01,1856
t119r22w5fi01,1856
t119r22w5fl02,1924
t119r23w5fi01,1856
t119r24w5fi01,1856
t119r25w5fi01,1857
t119r26w5fi01,1857
t119r27w5fi01,1867
t119r27w5fm02,1867
t119r28w5fi01,1857
t119r28w5fl02,1982
t119r29w5fi01,1856
t119r29w5fm02,1856
t119r30w5fi01,1857
t119r30w5fm02,1857
t119r31w5fi01,1857
t119r31w5fm02,1857
t119r32w5fi01,1857
t119r32w5fm02,1857
t119r33w5fi01,1857
t119r33w5fm02,1857
t119r34w5fi01,1857
t119r34w5fl02,2001
t119r35w5fi01,1857
t119r35w5fl02,1972
t119r36w5fi01,1857
t119r37w5fi01,1857
t119r38w5fi01,1857
t119r39w5fi01,1866
t119r40w5fi01,1866
t119r41w5fi01,1866
t119r42w5fi01,1869
t119r42w5fi02,1866
t119r43w5fi01,1866
t119r43w5fi02,1869
t119r44w5fi01,1866
t119r45w5fi01,1865
t119r46w5fi01,1866
t120r21w5fi01,1856
t120r22w5fi01,1856
t120r22w5fl03,1951
t120r22w5fm02,1856
t120r23w5fi01,1856
t120r24w5fi01,1890
t120r24w5fi03,1890
t120r24w5fl04,1902
t120r24w5fl05,1890
t120r24w5fm02,1890
t120r25w5fi01,1890
t120r26w5fi01,1857
t120r26w5fm01,1857
t120r27w5fi01,1857
t120r27w5fm02,1857
t120r28w5fi01,1857
t120r29w5fi01,1856
t120r30w5fi01,1857
t120r31w5fi01,1857
t120r32w5fi01,1857
t120r33w5fi01,1857
t120r33w5fm02,1857
t120r34w5fi01,1857
t120r34w5fm02,1857
t120r35w5fi01,1857
t120r35w5fm02,1857
t120r36w5fi01,1857
t120r36w5fl02,1982
t120r37w5fi01,1857
t120r38w5fi01,1857
t120r39w5fi01,1866
t120r40w5fi01,1866
t120r41w5fi01,1866
t120r42w5fi01,1869
t120r43w5fi01,1866
t120r43w5fi02,1869
t120r44w5fi01,1866
t120r44w5fi02,1869
t120r45w5fi01,1866
t120r45w5fi02,1869
t120r46w5fi01,1866
t121r22w5fi01,1856
t121r23w5fi01,1856
t121r24w5fi01,1890
t121r25w5fi01,1907
t121r25w5fl03,1906
t121r25w5fl04,1906
t121r25w5fm02,1907
t121r26w5fi01,1857
t121r27w5fi01,1884
t121r27w5fl02,1924
t121r27w5fl03,1937
t121r28w5fi01,1884
t121r28w5fl02,1926
t121r29w5fi01,1858
t121r30w5fd01,1858
t121r31w5fi01,1858
t121r32w5fi01,1857
t121r33w5fi01,1857
t121r34w5fi01,1858
t121r34w5fl02,1888
t121r35w5fi01,1858
t121r35w5fl03,1930
t121r35w5fm02,1858
t121r36w5fi01,1857
t121r36w5fm02,1857
t121r37w5fi01,1857
t121r38w5fi01,1857
t121r38w5fl02,1982
t121r39w5fi01,1867
t121r40w5fi01,1867
t121r41w5fi01,1870
t121r42w5fi01,1870
t121r43w5fi01,1871
t121r44w5fi01,1871
t121r45w5fi01,1869
t121r45w5fi02,1866
t121r46w5fi01,1882
t121r46w5fi02,1870
t122r25w5fi01,1857
t122r26w5fi01,1857
t122r26w5fm02,1857
t122r27w5fi01,1857
t122r27w5fm02,1857
t122r28w5fi01,1857
t122r29w5fi01,1858
